datetime,tempmax,tempmin,feelslikemax,feelslikemin,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy
5.3.2021,9,-0.9,7.4,-5.5,-2.5,63.8,0.02,18.7,320.1,1018.8,34,17.4,2.6
6.3.2021,6.2,-2.7,4.1,-6.5,-8.3,51.78,0,14.8,292,1032.4,0,19.2,13.1
7.3.2021,9.4,-3.3,8.5,-6.4,-8.9,44.29,0,11,212.3,1024.4,0,19.2,13.6
8.3.2021,6.7,-0.9,3.8,-4.8,-5.8,55.6,0,18.2,244.4,1019.8,15.1,20.7,10.7
9.3.2021,4.6,-1.9,2.9,-4.8,-9.5,45.69,0,10.9,124.2,1021.3,23.6,20.5,8.3
10.3.2021,7,0.6,5.1,-1.9,-8.7,42.93,0,11.1,300.1,1020.3,17.2,20.1,12.7
11.3.2021,7.3,-3.6,5.8,-8.8,-4.4,59.9,0,15.5,120.3,1015.8,20.7,17.7,4.6
12.3.2021,13.4,3.4,13.4,1.3,-0.6,59.41,2.05,29,251,1011.5,7.6,20.6,10
13.3.2021,13.2,3.2,13.2,0.2,1.1,63.01,0,25.9,218.9,1010,0,18.7,7.4
14.3.2021,8.5,2.6,6,-2.2,0.4,66.7,0.12,22.2,272.9,1007.8,0.1,19.2,3.8
15.3.2021,8.8,1.3,6.9,-2.7,-2.9,60.8,0,22,310.6,1009.7,26.4,30.8,11.2
16.3.2021,6.5,1.8,3.6,-1.8,-1.5,68.4,0.11,22.2,301.9,1013.3,31.6,25,4.2
17.3.2021,7.5,0.1,4.4,-2.8,-2.1,70.73,0.01,22.1,306,1017.2,22,16.1,7.9
18.3.2021,5.9,-0.2,2.9,-5.3,-5.1,60.85,0,26.2,315.5,1018.7,11.6,17.5,14.6
19.3.2021,6.2,-1.3,3.9,-5.1,-3.2,73.69,0.2,14.6,285.4,1017.6,31.7,17.4,7.4
20.3.2021,3,-3.7,-0.4,-6.9,-8.1,57.19,0,14.9,306.6,1023.5,0.1,18.3,10.3
21.3.2021,1.5,-5.2,-2.5,-9.9,-5.6,75.53,0.31,18.7,265.1,1018.8,0.1,10.4,5.6
22.3.2021,6.2,0.6,3.9,-3,-2.8,69.22,0.99,21.4,315.2,1016.1,23.6,24.1,8.8
23.3.2021,7.6,0.1,5.5,-3.3,-2.2,64.88,0,14.6,298,1022.6,31.8,18.5,5.4
24.3.2021,8,2.4,5.6,-0.5,-0.9,65.19,0,18,321,1024.4,27.3,12.9,1.7
25.3.2021,14.7,2.8,14.7,2,-0.4,54.77,0,14.3,219.8,1022.1,7,10.2,13.9
26.3.2021,17.7,3.6,17.7,1.7,0.1,50.55,0,7.3,113.8,1022.5,0,10,14.3
27.3.2021,17.7,4.8,17.7,2.6,0.8,52.44,0,25.1,201.4,1021.9,0,10,13.3
28.3.2021,12.7,3.6,12.7,1.7,-0.9,54.88,0,14.4,268.7,1031.6,0,10,8.3
29.3.2021,16.9,5.1,16.9,3.7,1.5,55.99,0,10.8,201,1032.3,30.8,19,13.1
30.3.2021,21.2,11.6,21.2,11.6,2.2,40.14,0,17.8,290.7,1030,23.4,18.2,6.8
31.3.2021,22.6,10.3,22.6,10.3,6.8,55.77,0,10.7,105.1,1025.3,0.8,12.3,15.5
1.4.2021,24.4,10.8,24.4,10.8,5.3,48.29,0,18,224.3,1015.8,19.8,12.8,16.6
2.4.2021,15.8,8.7,15.8,7.5,4,57.28,0,14.5,290.5,1014.2,0.1,10,13.7
3.4.2021,10,3.4,10,0.8,0,66.12,0.7,18.1,320,1016.8,0.1,10.1,11.7
4.4.2021,8.7,1.7,7,-2.3,-2.7,61.65,0.11,18,311.2,1020.8,0.1,10.1,12.8
5.4.2021,16.2,0.5,16.2,-1.8,-3.2,46.7,0,21.6,185.4,1008.6,0,10,17
6.4.2021,5.7,-0.1,2.7,-4.4,-6.2,54.66,0.3,21.8,284.8,1008.5,33,28.4,10.6
7.4.2021,6.8,-1.9,3.6,-5.9,-4.5,69.14,1.98,21.6,274.6,1012.7,28,28.7,10.2
8.4.2021,7.7,-0.4,6.4,-3.3,-3.6,64.03,1.19,21.7,269.3,1022.4,31.4,17.9,9.7
9.4.2021,15.8,-1.6,15.8,-4.4,-4.2,46.94,0,14.6,168,1023.4,0,10,17
10.4.2021,18.2,3.4,18.2,2.6,0.2,49.38,0,18,124.4,1017.7,0,10,16.4
11.4.2021,16.9,5.6,16.9,4,2.9,56.99,0,25.3,145.3,1015.6,0,10,9.7
12.4.2021,19,1.1,19,-5.9,3.5,70.41,2.99,39.6,200.5,1016.8,27.2,26.8,14.5
13.4.2021,2.7,0.7,-0.4,-4.3,0.3,90.21,16.88,28.8,313,1023.4,37.2,13.4,1.9
14.4.2021,6.1,0.6,3.5,-4.6,-0.4,79.51,14.85,21.7,317.3,1022.6,33.5,14.7,6.4
15.4.2021,6.6,0.7,4.3,-2.7,-1.7,70.45,0.1,14.5,309.8,1022.8,35,19.1,8.5
16.4.2021,8.3,1.4,5.9,-1.9,-0.8,71.99,0,18,290.6,1021.7,26.5,20.4,6.3
17.4.2021,10.1,3.2,10.1,1.2,0.7,70.98,0,14.5,322.7,1020,0.2,10,8.8
18.4.2021,9.7,4.2,7.6,0.8,2.9,79.42,0,14.4,309,1018.2,0.2,10,3.8
19.4.2021,11.3,5.2,11.3,2.7,5.5,87.42,7.74,14.4,318.4,1016.4,35.2,8.9,5.6
20.4.2021,14.8,6.4,14.8,3.5,5.9,80.44,6.22,18,287.4,1014,28.5,9.1,9.6
21.4.2021,17.4,7.3,17.4,4.7,4,59.13,0,17.9,268.5,1014.8,9.5,16.1,17
22.4.2021,15,6.9,15,5.4,2.1,56.93,0.01,17.9,297.5,1017.3,28,16,10.2
23.4.2021,14.9,3.1,14.9,0.3,-2.4,47.14,0,18,247.5,1024.3,14,21.2,15.4
24.4.2021,16.6,3.5,16.6,2.3,-1.5,44.79,0,14.3,188.8,1024,0,10,18.6
25.4.2021,14.7,5.8,14.7,5.7,-1.3,45.31,0,18.1,213.5,1019.3,0,10,18.5
26.4.2021,13.1,3.8,13.1,2,-3.6,45.01,0,18,134.1,1019.3,28.8,30.6,16.8
27.4.2021,14.3,2.5,14.3,0.5,-0.9,54.01,0,10.9,104.2,1013.4,14.8,15.6,17.2
28.4.2021,16.7,5.4,16.7,4.6,2,55.68,0,14.6,135.5,1010.3,21.4,23.3,17
29.4.2021,20.4,9.2,20.4,7.2,8,69.19,0,14.5,122.5,1006.9,22.3,12,16.1
30.4.2021,20.2,11.1,20.2,11.1,8.3,64.4,0.3,14.3,231.6,1009.9,0.1,10.1,12.9
1.5.2021,22.8,11.2,22.8,11.2,8.2,59.03,0,21.5,170.1,1008.3,0.1,10.1,17.2
2.5.2021,17,8.2,17,5.3,6.6,69.75,0.05,32.5,227.1,1007.3,0.1,9.7,10.9
3.5.2021,13.9,6.1,13.9,3.8,0.6,56.39,0,18.1,271.9,1020,18.1,25,13.7
4.5.2021,20.1,4.6,20.1,2,3.5,55.07,0.01,18.1,163.7,1013.3,14,22.3,19.8
5.5.2021,18.2,7.2,18.2,4.5,5.1,67.27,7.91,21.7,195.4,1005.9,28,21.4,10.9
6.5.2021,14.1,4.9,14.1,3.5,2.7,63.04,0,21.7,210.4,1012.9,30.8,31.3,12.9
7.5.2021,15.6,5.9,15.6,4.4,5.7,75.83,2.97,18,241,1010.2,0.1,9.8,8
8.5.2021,16.2,3.5,16.2,0.2,0.2,54.15,0,14.4,256.8,1021.3,0,10,20.4
9.5.2021,22.1,5.7,22.1,4.1,2.8,48.42,0,18.2,145.3,1018.8,0,10.3,19.6
10.5.2021,26,10.1,26,10.1,6.6,46.68,0,15.1,108.1,1013.6,24.1,31.7,17.3
11.5.2021,28,13.4,27.1,13.4,8.8,48.7,0,19.1,121,1009.6,6.4,33.2,23.1
12.5.2021,18.8,11.3,18.8,11.3,10.2,74.55,0.69,22,215.9,1006.2,30.1,20.5,7.4
13.5.2021,12.1,10.1,12.1,10.1,10,93.76,18.69,22,265.8,1002.8,35.7,6.2,3.8
14.5.2021,15.1,8.6,15.1,5.7,9.1,88.08,5.6,22,243.4,1007.1,0.1,8.9,7.1
15.5.2021,18.4,9.1,18.4,8.1,9.8,81.99,0.11,7.8,153.5,1009.6,0.1,18.7,10.8
16.5.2021,19.7,9.8,19.7,7.3,8.7,73.08,0.04,21.7,206.5,1006.4,0.1,13.8,18.8
17.5.2021,13.8,10.1,13.8,10.1,10.2,91.4,14.23,18.3,255.5,1005,36,14.3,5.3
18.5.2021,17.4,8.3,17.4,6.2,6.9,70.6,0.7,22.1,270.2,1010.7,21.6,34.8,17.2
19.5.2021,16.1,9.5,16.1,7.8,6.8,73.19,1.06,18.4,299.8,1012.8,32.3,34.1,11.2
20.5.2021,17.9,9.1,17.9,6.8,6.7,70.69,0.15,18.6,289.1,1016.4,31.2,29.7,14.8
21.5.2021,20.5,10,20.5,10,6.5,57.57,0,15,206.8,1014.6,17.9,33.1,19.3
22.5.2021,14.8,10,14.8,7.9,7.7,74.32,0.62,15.2,249.8,1011.6,0,18.4,6.8
23.5.2021,12.8,9.1,12.8,7.9,8.4,87.3,10.26,18.3,199.1,1016.7,0.1,17.1,4.4
24.5.2021,14.8,7.7,14.8,6.6,8.5,86.03,5.98,18.5,156.7,1020.8,33.6,17,9.8
25.5.2021,13.2,8.6,13.2,7.4,7.7,81.02,10.48,22.3,222.3,1017.5,34.4,21.7,7.5
26.5.2021,20,6.4,20,5.8,4.4,56.09,0,18.6,192.8,1019,3.6,36,22.6
27.5.2021,16.6,10.7,16.6,10.7,8.2,70.82,0,15,279.8,1017.2,27.7,34.6,14.9
28.5.2021,18.6,8.4,18.6,6.5,6.2,63.44,0.4,14.5,309.8,1019.7,0.1,10.1,14.2
29.5.2021,18,10.4,18,10.4,5.5,58.43,0.01,17.9,319,1020.1,0.1,10,19.5
30.5.2021,16.6,7.6,16.6,6.3,6.3,69.13,0.01,14.5,312.3,1021.6,0.1,10.3,11.7
31.5.2021,18.8,9.6,18.8,7.1,6.2,60.45,0,18,298.8,1020.1,16.5,23.7,17.4
1.6.2021,20.5,10.3,20.5,10.3,2.6,43.58,0,10.9,274,1018.2,11.1,30.2,23.9
2.6.2021,23.2,11.3,23.2,11.3,5,45.98,0,7.3,114.9,1019.8,3.7,24.1,22.4
3.6.2021,25.1,11.8,25.1,11.8,7.4,50,0,10.8,88.2,1023.3,4.9,18.5,21
4.6.2021,26.6,14.3,26.6,14.3,9.7,51.34,0,10.7,116.1,1023,0,10,21.1
5.6.2021,28.2,14.8,27.8,14.8,11.9,55.62,0.01,10.8,193.2,1018.3,0,10,21.1
6.6.2021,24.6,16.7,24.6,16.7,14.9,73.86,0.79,17.9,287.6,1017.4,0.1,10,17.7
7.6.2021,26.7,15.6,26.7,15.6,11.6,56.91,0,17.9,251.1,1017.8,1.6,14.5,18.5
8.6.2021,26.9,17.1,26.7,17.1,10,46.13,0,10.8,212.6,1017.5,11.9,20,15.7
9.6.2021,27.4,19.1,26.7,19.1,9.7,43.54,0,14.5,302,1017,6.2,22.5,21.4
10.6.2021,26.4,16.9,26.4,16.9,8.6,43.88,0,18,307.1,1017.5,4.6,29.9,22.8
11.6.2021,26.1,16.1,26.1,16.1,11.6,59.28,0.01,18.1,309,1016.7,0,10,20.2
12.6.2021,26.4,17.1,26.4,17.1,13.9,66.45,1.99,18.1,294.5,1015.3,0.1,10.3,17.4
13.6.2021,19.9,12.2,19.9,12.2,8.1,60.39,1.98,21.8,302.6,1020.2,0.1,10.1,19
14.6.2021,21.9,10.4,21.9,10.4,6.1,53.15,0,18,289.8,1022,7.8,28,23.4
15.6.2021,25.6,13.1,25.6,13.1,8.1,46.85,0,10.8,257.5,1018.4,15.6,21.6,19.3
16.6.2021,29.2,17.3,28,17.3,9,40.99,0,10.7,134.3,1016.6,5.4,26.8,22.4
17.6.2021,30.1,18,29.1,18,11.5,46.69,0,10.9,116.8,1017.2,2.9,23.1,23.4
18.6.2021,30.8,19,29.6,19,12.3,46.78,0,10.9,111.7,1016.6,0,10,22.6
19.6.2021,32.6,20.3,31.3,20.3,13.3,46.72,0,7.2,86.8,1014.4,0,10.1,22.3
20.6.2021,33.3,20.1,33.5,20.1,16.1,53.86,0,10.9,122.2,1011,0,10,22.3
21.6.2021,32.5,20.4,34.2,20.4,17.9,61.36,0,14.5,125,1006.7,21.8,14.2,19.1
22.6.2021,31.1,21.1,32,21.1,17.4,62.07,0.1,10.9,187,1008.4,14.4,15.9,21.1
23.6.2021,29.3,20.2,31.2,20.2,18.9,72.17,0,18,226.3,1013.9,5.5,13.1,20.8
24.6.2021,33.1,21.4,35,21.4,19.2,66.34,0.01,21.5,202.9,1013,6.6,12,19.7
25.6.2021,26.2,17.9,26.2,17.9,14.7,66.57,0,25.1,293.6,1014.4,2.5,14.8,18.3
26.6.2021,27.6,16.2,27.2,16.2,13.9,65.55,0.3,17.9,314.6,1016.4,0.1,10,21.2
27.6.2021,29.3,16.8,28.3,16.8,12.8,54.32,0,10.7,210.5,1015.8,0,10.2,20.1
28.6.2021,33.1,19.6,32.9,19.6,14.2,48.3,0,10.8,92.1,1014.5,11.9,23.3,22.5
29.6.2021,33,21,32.7,21,15.8,51.74,0,10.8,153.9,1009.7,6.2,18.9,21.9
30.6.2021,27.3,14.4,26.9,14.4,12.1,62.17,0.02,32.4,292.6,1010.4,0,10,23
1.7.2021,23.2,13.7,23.2,13.7,10,61.03,0.5,25,278.4,1013,14,30.2,20
2.7.2021,19.9,14.6,19.9,14.6,11.8,71.76,0,21.6,282.4,1015.3,0.1,10,8
3.7.2021,26.1,14.9,26.1,14.9,11.9,62.44,0.2,21.6,280.8,1015,0.1,10,17
4.7.2021,27.5,17.3,26.8,17.3,10.3,47.9,0,10.8,260.6,1011.4,0,10,17.8
5.7.2021,27.7,17.6,27.1,17.6,12.2,53.8,0.1,21.6,272,1010.8,0,10,18.5
6.7.2021,33,19,31.8,19,12.6,45.78,0,14.5,154.5,1012.2,0,10.2,22.5
7.7.2021,31.5,20.6,31.5,20.6,15.7,53.46,0,14.4,255.9,1014,7,22,20.8
8.7.2021,36.3,19.2,36.5,19.2,16.4,53.94,0,17.9,229.2,1015.9,1.2,15.8,21.5
9.7.2021,25.6,20.3,25.6,20.3,14.4,59.6,0,21.6,261.5,1015.5,0.1,10.2,18
10.7.2021,29.1,15.8,28.1,15.8,10.7,50.43,0,21.5,242.7,1017.7,0,10,22.7
11.7.2021,22.4,18.4,22.4,18.4,14.6,68.86,2,17.9,147,1015.1,0.1,10,5.6
12.7.2021,27.6,16.1,28.4,16.1,16.7,76.9,10.81,17.9,205.2,1013.4,21.4,13.7,17.3
13.7.2021,33.7,18.6,33.4,18.6,16.1,59.61,0,18.2,121.8,1008.1,6.6,12.9,18.2
14.7.2021,29.1,19.1,29.9,19.1,16.2,64.07,1.06,21.5,218.8,1009.3,32.5,15.2,9.8
15.7.2021,29,15.7,28,15.7,12.4,58,0,25,284.3,1011.7,0,10,21.1
16.7.2021,30.6,17.1,29.4,17.1,13.2,51.82,0.1,17.9,319.5,1013.1,0,10,21.5
17.7.2021,27.3,19.1,28.6,19.1,18.3,81.73,10.15,18,289.5,1012.4,0.1,9.7,7.7
18.7.2021,29.6,18.7,31.1,18.7,18.2,79.04,0.44,21.5,305.6,1011.9,0.2,10.1,15.9
19.7.2021,28.5,19.2,27.9,19.2,14.1,58.37,0.6,21.6,331,1013.2,8.3,25.6,21
20.7.2021,23.7,14.4,23.7,14.4,10.9,59.17,0,21.5,312.3,1015.9,17.6,15.1,14.9
21.7.2021,25.3,14.1,25.3,14.1,8.5,49.88,0,14.4,322.3,1020.3,4.1,22.1,20.2
22.7.2021,27.1,14.3,26.7,14.3,9.2,48.62,0,14.3,265.5,1019.9,0,10,21.2
23.7.2021,27.8,17.5,27,17.5,9,43.3,0,10.8,236.4,1016.6,0,10.1,19.6
24.7.2021,29.8,17.6,29,17.6,11.2,46.14,0,10.9,134.5,1013.2,0,10.1,20.3
25.7.2021,29.3,18.2,30,18.2,16.9,67.97,0.11,17.9,130.3,1010.6,0.1,10.3,20.1
26.7.2021,31.6,17.3,31.8,17.3,15.6,58.52,0.02,17.8,171.5,1011.5,7,27.2,21
27.7.2021,30.3,18.7,30.2,18.7,15.3,57.37,0,21.5,219.3,1013.7,15.2,31.6,19.2
28.7.2021,33.1,19.6,33.4,19.6,17,64.01,0.05,28.6,229.6,1011.2,6.6,17.5,20.5
29.7.2021,29.6,16.6,28.7,16.6,14.5,65.1,2.01,21.5,236.3,1013.9,5.4,28.5,23.6
30.7.2021,32.6,18.8,32.2,18.8,14.2,50.79,0,10.8,192,1010.6,0,10,21
31.7.2021,29.1,18.9,28.9,18.9,14.8,57.96,3.56,25.1,273.1,1009.1,0.1,10,17.7
1.8.2021,24,15.2,24,15.2,16.9,88.47,18.96,25.1,203.3,1007.7,0.1,9.9,7
2.8.2021,25.1,14.6,25.1,14.6,12.3,67.38,0.3,18,263.7,1012.9,18.9,30.2,19.9
3.8.2021,26,14.8,26,14.8,12.2,59.56,0,21.5,175.5,1014.9,19.8,28.7,17.5
4.8.2021,24.1,15.6,24.1,15.6,12.9,68.26,0.03,17.9,239.2,1013.8,29.6,30.4,12.9
5.8.2021,17.1,15.2,17.1,15.2,15.4,94.02,8.11,18,221.4,1006.9,37.2,9,2.7
6.8.2021,23.3,13.4,23.3,13.4,13.6,78.29,0.42,14.4,248.8,1007.3,19,21.8,13
7.8.2021,29.2,16.5,29.4,16.5,14.3,61.26,0,14.5,190.3,1008.4,0.1,10,17.7
8.8.2021,25.3,16.7,25.3,16.7,13.7,65.96,0.1,21.5,294.2,1013.3,0.1,10,13.9
9.8.2021,27.5,14.7,27.3,14.7,12.7,63.59,0.03,21.5,230.7,1019,0,10,19.6
10.8.2021,30.1,18.6,29.8,18.6,13.5,52.44,0,14.3,206.5,1017.8,0,10.1,20.3
11.8.2021,28.5,20.5,28.1,20.5,13.2,51.29,0,17.9,271.8,1017.6,0,10,19.4
12.8.2021,29.8,18,29.1,18,12.3,49.28,0,7.2,115.3,1020.7,0,10,18.7
13.8.2021,31.3,18.6,30.3,18.6,13.2,50.32,0,10.8,139.6,1021.3,0,10,19
14.8.2021,33.6,20.6,34.2,20.6,16.3,54.01,0,14.3,208,1019.3,0,10,18.3
15.8.2021,34.6,21.8,33.8,21.8,16,53.97,0,10.8,181.3,1014.2,0,10.1,16.9
16.8.2021,32,17.4,32.4,17.4,14.7,57.35,0.1,21.6,254.8,1010.1,17.3,20.8,14.6
17.8.2021,19.7,13.4,19.7,13.4,10.7,72.42,26.78,25.1,288.5,1015.3,28.4,27.9,10.3
18.8.2021,19.7,13.4,19.7,13.4,9.5,63.89,0,18,281.4,1017.3,24.7,25.6,11.9
19.8.2021,25.1,15.6,25.1,15.6,11.9,62.79,0,14.3,254.7,1015.9,26.3,26.8,13.1
20.8.2021,27,15.1,27,15.1,12.4,57.68,0,10.7,247.4,1016.5,0,10,12
21.8.2021,27.1,17,26.9,17,12.4,56.13,0,10.7,265.8,1018.6,0,10,17.1
22.8.2021,28.1,17.1,28.2,17.1,13.7,60.07,0,10.8,157,1017.1,0,10,15.7
23.8.2021,21.7,16.1,21.7,16.1,14.7,80.41,15.22,18,284.7,1017,30.9,21.7,10.5
24.8.2021,20.6,13.7,20.6,13.7,13.1,82.54,0.7,18,298.8,1018.2,30.6,23.3,7.6
25.8.2021,19.9,10.6,19.9,10.6,8,64.96,0,14.4,315.2,1018.8,12,16.2,13.6
26.8.2021,18.2,12.8,18.2,12.8,9.8,74.38,0.8,18,244.2,1011.2,35,16.3,4
27.8.2021,17.6,11.7,17.6,11.7,10.5,81.28,0.43,14.4,284.6,1012.7,22.7,15.6,9.2
28.8.2021,20.8,10.8,20.8,10.8,10.3,74.09,0.41,10.8,225,1014.8,0.1,10.1,10.5
29.8.2021,19.1,11.9,19.1,11.9,10.7,78.29,0,21.5,300,1012.9,0.1,10.1,12.7
30.8.2021,22.1,11.1,22.1,11.1,10.3,73.9,1.98,21.5,289.5,1012.8,15.3,19.6,16
31.8.2021,17.4,12.7,17.4,12.7,12,81.98,2.98,14.6,270,1015.2,31.3,20.5,5.5
1.9.2021,20.4,12.9,20.4,12.9,9.8,66.64,0,25.2,307.9,1020.7,0.1,10,6.9
2.9.2021,22.1,12.3,22.1,12.3,10.1,65.7,0,14.4,298.6,1024.5,22.6,21.6,16.6
3.9.2021,24.6,12.3,24.6,12.3,8.1,53.35,0,7.2,152.2,1021.2,3.7,26.6,15.3
4.9.2021,25.3,12.6,25.3,12.6,8.8,53.99,0,10.8,220.5,1017.5,0,10.1,16
5.9.2021,24.1,14.8,24.1,14.8,9.7,56.11,0,10.8,79.3,1020.7,0,10,14.3
6.9.2021,24.5,11.6,24.5,11.6,6.7,50.16,0,10.7,95.1,1024.7,10.3,31,16.1
7.9.2021,23.6,12.6,23.6,12.6,6.2,48.31,0,7.2,121.1,1024.7,30,26.6,9.1
8.9.2021,25.9,13.8,25.9,13.8,7.1,47.24,0,11,121.6,1022.7,10.7,17.9,16.4
9.9.2021,26.8,12.3,26.7,12.3,6.1,44.01,0,14.5,139.1,1018.8,3.7,19.1,17.1
10.9.2021,27,12.8,26.5,12.8,6.1,43.87,0,11.1,119.7,1017.5,0,18.9,16.6
11.9.2021,27.2,14.8,26.4,14.8,6.3,40.85,0,11,133.7,1017.2,0,19.1,16.7
12.9.2021,27.2,15.7,26.9,15.7,10.5,50.41,0,11,287.1,1016.4,0.1,19.2,13.4
13.9.2021,27.2,15.8,27.1,15.8,13.6,62.98,0,11.1,263.3,1016.3,9.6,25.7,15.9
14.9.2021,27.5,17,27.3,17,12.5,58.19,0,7.6,79.8,1017,23.2,21.5,14.7
15.9.2021,28,16.6,27.8,16.6,12.6,55.5,0,10.9,86.9,1014.7,0,19.2,13.9
16.9.2021,27.2,19.1,27.3,19.1,14.3,60.79,0,14.9,242.3,1012.4,28.9,23.8,8.2
17.9.2021,19.3,14.1,19.3,14.1,13,79.72,35.87,18.9,299.1,1012.2,31.2,23.1,7.8
18.9.2021,17.5,12.5,17.5,12.5,10.9,79.73,0.97,14.7,294,1014.3,0.1,19.1,6.3
19.9.2021,16.9,9.6,16.9,7.4,8.1,72.91,0,14.8,286.5,1014.5,0.2,18.3,11.8
20.9.2021,15.4,8.3,15.4,5.4,6.2,70.54,0,18.5,329.5,1018.1,25.3,20.1,7.8
21.9.2021,16.2,10.5,16.2,10.5,3.9,55.89,0,14.5,307.8,1025.7,23.2,34.4,10.6
22.9.2021,14,8.8,14,6.9,8.1,85.2,9.03,14.8,307.6,1024.4,30.4,16.8,2.4
23.9.2021,20.4,9.1,20.4,7.3,9.3,76.34,0.01,14.7,264,1020.8,19.6,18.9,13.6
24.9.2021,18.3,12.2,18.3,12.2,10.1,68.92,0,21.9,267.2,1014.9,0.1,19.2,2.8
25.9.2021,25.2,13,25.2,13,11.2,64.21,0,10.9,223.3,1018.6,0,18.3,14.9
26.9.2021,23.7,12.8,23.7,12.8,12.9,74.28,0,11,75.5,1018.9,0,18.9,13.8
27.9.2021,16.6,14,16.6,14,14.1,92.23,27.14,19.5,212.4,1017.5,31.4,10.1,1
28.9.2021,20.6,15,20.6,15,14.5,87.44,9.63,21.8,322.6,1019.3,29.2,9.5,4.1
29.9.2021,15.7,12.1,15.7,12.1,12,89.04,0.1,11.2,136.1,1020.4,24.6,12.2,1.6
30.9.2021,17.1,11.3,17.1,11.3,7.6,68.24,2.05,17.9,286.5,1026.6,27,27.5,7.7
1.10.2021,17.7,7.6,17.7,7.3,6.2,68.05,0,10.9,136.3,1026.1,4.5,16.9,13.7
2.10.2021,18.7,10.2,18.7,10.2,8.3,72.63,0,11,145.1,1021,0,10,13.2
3.10.2021,21.4,8.7,21.4,7.1,9.2,70.2,0,11.1,132.6,1015.9,0.1,10,8.7
4.10.2021,23.2,11.9,23.2,11.9,11.8,73.74,0,14.4,103.8,1016.6,3.7,15.1,13.4
5.10.2021,22.8,13.2,22.8,13.2,11.1,67.56,0,11.9,103.9,1014.6,8.6,17,11.5
6.10.2021,16.6,9.9,16.6,9,9.9,87.87,4.03,8,99,1018.4,36.9,13.3,1
7.10.2021,13.9,9.9,13.9,9,11.1,96.31,10.55,14.4,210.3,1023.5,36,8.7,2.1
8.10.2021,16.5,9.6,16.5,8.9,6.5,68.21,0.4,7.3,106.7,1026.8,19.5,15.8,9.2
9.10.2021,14.3,7.6,14.3,6.4,1.2,56.06,0,14.3,130.5,1029.1,0.1,10.1,9.8
10.10.2021,10.5,6.6,10.5,5.2,0.8,59.39,0,14.3,96.2,1027.3,0.1,10,6
11.10.2021,14.7,7.2,14.7,3.9,2.3,58.95,0.2,21.6,304.3,1022,28.4,14.3,8.8
12.10.2021,11.2,6.4,11.2,4.8,5.4,80.88,0.3,18,293.5,1017.4,19.4,12.5,6.7
13.10.2021,11.3,4.4,11.3,1.7,4,81.48,0.31,21.7,307.1,1019.3,21.9,22,9.2
14.10.2021,12.6,3.4,12.6,0.2,3.1,76.33,0,14.4,288.2,1025,14.1,23.7,11.3
15.10.2021,13.7,7.4,13.7,6,6.1,79.34,0,10.7,182.4,1021.1,26,14.5,10.8
16.10.2021,14.2,6.6,14.2,5.3,4.5,69.77,0,17.9,302.3,1020.5,0.1,10.2,10.7
17.10.2021,14.6,4,14.6,4,2.9,67.85,0,10.7,164.6,1022.4,0.1,9.7,11.4
18.10.2021,12.7,7.3,12.7,5.3,3.8,67.41,0,14.3,250.2,1026,33.3,21.6,8
19.10.2021,15.4,5.1,15.4,2.9,5.6,78.54,0,10.8,108.5,1027.5,24.6,10.2,7.4
20.10.2021,18.4,8.1,18.4,6.2,6.7,71.13,0,18.1,130.5,1019.7,10.7,15.6,9.9
21.10.2021,17.7,8.2,17.7,6.9,6.7,70.14,0,25.2,184.9,1009,27.5,14.7,6.3
22.10.2021,14.4,8.4,14.4,5.5,3.9,58,0,21.5,256.1,1016.5,0.1,10,8.5
23.10.2021,10.9,5.6,10.9,4.1,-0.1,56.94,0,14.5,289.5,1026.1,0.1,10,7
24.10.2021,12.7,3,12.7,3,-0.1,60.33,0,14.3,176.3,1032.4,0,10,10.8
25.10.2021,13.2,1.9,13.2,-0.3,-0.1,62.45,0,11.1,133.8,1028.1,4.1,26.6,9.6
26.10.2021,11.8,2.8,11.8,0.8,1.8,71.82,0,10.8,148,1025,30.8,13.5,8.1
27.10.2021,16.1,5.8,16.1,5.6,4.9,70.12,0,14.3,200.3,1027.7,6.6,13.1,9
28.10.2021,13.8,4.1,13.8,1.4,3.7,75.83,0,11.8,110,1026.7,6.4,13.6,8.2
29.10.2021,13.6,2.4,13.6,0,2.5,72.25,0,11.7,126.8,1022.6,2,17.4,7.6
30.10.2021,14.1,3.2,14.1,-0.6,3.5,74.01,0,32.2,132.3,1019.2,0,17.2,7.1
31.10.2021,14.5,4.3,14.5,2,4.5,76.6,0,18.6,92.5,1017.1,0,15,7.3
1.11.2021,14.7,4.2,14.7,1.5,5,76.93,0.29,18.6,83.8,1008.2,0.1,15.5,5.1
2.11.2021,8.8,5.5,7.7,2.7,6.6,98.67,13.52,18.1,223.5,1004.5,27.2,12,1.2
3.11.2021,12,2.6,12,-0.4,6.7,98.27,0.01,11.7,118.3,1007.6,14.9,11.6,2.6
4.11.2021,12.3,7.3,12.3,3.8,6.2,85.21,5.2,22.1,198.7,1005.8,33.2,19.2,1.7
5.11.2021,11.2,5.5,11.2,2.7,1.9,67.08,0,18.5,294.1,1021.4,0,19.2,6.2
6.11.2021,12,4,12,1.3,2.2,71.77,0,14.5,258.5,1029.6,0,19.1,7.1
7.11.2021,11.9,4.3,11.9,3.3,3.1,76.91,0,11.6,219.3,1021.1,0.1,19.1,6.9
